num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
35,Mode.TORQUE,9.784179092407228,4.755661010742188,-15.022766590118408,15.022766590118408,194.9567370414734,0.0035582530975341,0.0003563442230224,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,330,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
36,Mode.TORQUE,8.902746154785156,3.43722939491272,-7.870849221944809,7.870849221944809,77.8253002166748,0.0035355373859405,0.0003532915115356,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.0,True,138,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
37,Mode.TORQUE,7.810018135070801,3.450806140899658,-3.605792671442032,3.605792671442032,163.84888458251953,0.0035752653598785,0.000354974412918,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.2,True,275,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
38,Mode.TORQUE,9.202803520202636,4.614354133605957,-17.958630621433258,17.958630621433258,170.2078709602356,0.0035907324790954,0.0003580930709838,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.0,0.01,0.5,True,289,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
39,Mode.TORQUE,7.828712078094482,3.44341254234314,-11.024793982505798,11.024793982505798,81.88859367370605,0.0035745134353637,0.0003574517726898,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,145,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
40,Mode.TORQUE,7.676919055938721,3.541325807571411,-9.389518946409224,9.389518946409224,105.66373920440674,0.0035439740657806,0.0003565258026123,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,177,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
41,Mode.TORQUE,10.236930614471436,4.884210109710693,-17.091089487075806,17.091089487075806,140.2998878955841,0.0035587889194488,0.000356180524826,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.5,True,237,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
42,Mode.TORQUE,8.496319164276123,3.4173507690429688,-20.696169137954712,20.696169137954712,90.09625148773192,0.0036225429058074,0.0003632613658905,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,160,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
43,Mode.TORQUE,7.482894515991211,3.426613569259644,-10.943442583084106,10.943442583084106,173.20430731773376,0.0035608172893524,0.0003554143905639,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,293,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
44,Mode.TORQUE,9.894825988769531,4.8832550048828125,-17.047838866710663,17.047838866710663,158.45305633544922,0.0036823284626007,0.0003714389324188,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.5,True,267,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
45,Mode.TORQUE,9.044986488342284,3.4998133182525635,-9.279168397188188,9.279168397188188,94.72565841674805,0.0035725329875946,0.0003578738689422,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,167,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
46,Mode.TORQUE,7.964578247070312,3.541801929473877,-7.507216930389404,7.507216930389404,141.16933870315552,0.0035546192646026,0.0003543292045593,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,239,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
47,Mode.TORQUE,10.19685676574707,4.966768264770508,-13.970786333084106,13.970786333084106,148.1151580810547,0.003540350151062,0.0003533373832702,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.5,True,250,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
48,Mode.TORQUE,8.72278063583374,3.4980945587158203,-6.093299016356468,6.093299016356468,93.64825391769408,0.0035993967533111,0.0003673453330993,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,165,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
49,Mode.TORQUE,8.191121397972108,3.5577187538146973,-20.025284588336945,20.025284588336945,107.85333466529846,0.0036341585636138,0.0003686962604522,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,182,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
50,Mode.TORQUE,9.760189743041993,4.7271728515625,-16.315515339374542,16.315515339374542,187.20942211151123,0.003656268787384,0.0003709228038787,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.5,True,316,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
51,Mode.TORQUE,8.773152400970458,3.4535253047943115,-9.221941977739334,9.221941977739334,80.46041989326477,0.0036490692615509,0.0003714777946472,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,143,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
52,Mode.TORQUE,7.947830169677735,3.5917155742645264,-6.9102942943573,6.9102942943573,132.45853424072266,0.0036405424594879,0.000371826171875,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,223,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
53,Mode.TORQUE,9.332080978393554,4.641655921936035,-18.041835725307465,18.041835725307465,174.3198757171631,0.0036393943786621,0.0003709419727325,128,"[256, 256, 256]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,295,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
54,Mode.TORQUE,8.92627734184265,3.384422540664673,-19.621191918849945,19.621191918849945,107.17047262191772,0.0051362665653228,0.0004461809635162,128,"[512, 512, 512]","[GELU(approximate='none'), GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,153,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
