num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
51,Mode.DLMT_DQ_F_TORQUE,7.745435829162598,2.273564338684082,40.697190165519714,40.697190165519714,153.241281747818,0.0032653011083602,0.0003441083431243,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,417,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
52,Mode.DLMT_DQ_F_TORQUE,8.573358240127563,2.344762325286865,23.126910626888275,23.126910626888275,106.53214502334596,0.0032648708820343,0.0003589355945587,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,283,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
53,Mode.DLMT_DQ_F_TORQUE,14.239372901916504,3.3009636402130127,4.005314037203789,4.005314037203789,102.57470870018004,0.0032598230838775,0.0003432608842849,64,"[128, 128]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.5,True,273,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
54,Mode.DLMT_DQ_F_TORQUE,9.590162830352783,2.464831113815308,36.64959073066712,36.64959073066712,84.46307110786438,0.0035002074241638,0.0003424719572067,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.0,True,213,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
55,Mode.DLMT_DQ_F_TORQUE,6.581640291213989,2.07650089263916,32.297372817993164,32.297372817993164,165.79696369171145,0.00349536383152,0.0003422225713729,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.2,True,411,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
56,Mode.DLMT_DQ_F_TORQUE,12.009749031066894,2.912802696228028,16.174644231796265,16.174644231796265,67.31799864768982,0.003497670173645,0.0003505407571792,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.0,0.01,0.5,True,165,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
57,Mode.DLMT_DQ_F_TORQUE,8.798601417541503,2.339514970779419,19.836318492889404,19.836318492889404,106.2487804889679,0.00358378469944,0.0003551425933837,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.01,0.01,0.0,True,270,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
58,Mode.DLMT_DQ_F_TORQUE,6.960358915328979,2.1167025566101074,32.000476121902466,32.000476121902466,117.3333821296692,0.0035888525247573,0.0003597815036773,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.01,0.01,0.2,True,286,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
59,Mode.DLMT_DQ_F_TORQUE,10.949153633117676,2.745687246322632,16.237574815750122,16.237574815750122,134.2772719860077,0.003553062915802,0.0003554445505142,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.01,0.01,0.5,True,330,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
60,Mode.DLMT_DQ_F_TORQUE,11.493952770233154,2.80796766281128,39.40197229385376,39.40197229385376,138.36795258522034,0.0036184924840927,0.0003620308637619,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.0,True,347,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
61,Mode.DLMT_DQ_F_TORQUE,8.8757696723938,2.38588809967041,32.63646364212036,32.63646364212036,85.3103461265564,0.0035515490770339,0.0003506647348403,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.2,True,209,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
62,Mode.DLMT_DQ_F_TORQUE,10.549203052520753,2.7334299087524414,11.374051123857498,11.374051123857498,159.6941077709198,0.0035712279081344,0.0003805291652679,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.0,0.001,0.01,0.5,True,394,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
63,Mode.DLMT_DQ_F_TORQUE,9.27061065673828,2.5057289600372314,17.51803755760193,17.51803755760193,110.20846557617188,0.0034997482299804,0.0003483566045761,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.0,True,282,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
64,Mode.DLMT_DQ_F_TORQUE,8.431336860656739,2.419419765472412,32.64003098011017,32.64003098011017,135.349036693573,0.0035404639244079,0.0003706021308898,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.2,True,334,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
65,Mode.DLMT_DQ_F_TORQUE,9.316399421691894,2.464485883712769,16.57504290342331,16.57504290342331,115.22404098510742,0.0034976683855056,0.0003470258712768,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.0,0.01,0.5,True,284,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
66,Mode.DLMT_DQ_F_TORQUE,8.851538829803467,2.4436957836151123,16.090644896030426,16.090644896030426,65.49125146865845,0.0034932032823562,0.0003454899787902,64,"[256, 256]","[GELU(approximate='none'), GELU(approximate='none')]",0.01,0.01,0.01,0.0,True,167,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
