num_try,mode,val_loss,test_acc,test_error,test_abs_error,execution_time_train,execution_time_load_saved_model,execution_time_use_saved_model,batch_size,n_nodes,activations,L1_penalty,L2_penalty,learning_rate,dropout_prob,use_batch_norm,num_epoch_used,criterion_name,criterion_params
62,Mode.DLMT_DQ_FM,2.713339828491211,0.9571322202682495,384788909260800.0,384788909260800.0,548.2894337177277,0.00890437912940979,0.0007347201347351074,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.0,True,334,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
63,Mode.DLMT_DQ_FM,2.6362908058166505,0.9207731485366821,-10165105459200.0,10165105459200.0,517.48788022995,0.008857529973983765,0.0007276549816131591,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.1,0.01,0.2,True,297,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
64,Mode.DLMT_DQ_FM,2.6175488090515135,0.9311766624450684,6868449204633600.0,6868449204633600.0,402.32914996147156,0.008901277589797973,0.0007414836883544921,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.0,True,247,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
65,Mode.DLMT_DQ_FM,2.4821645832061767,0.902069628238678,-49281348403200.0,49281348403200.0,783.802574634552,0.008833665800094604,0.0007401312828063965,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.1,0.001,0.01,0.2,True,451,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
66,Mode.DLMT_DQ_FM,2.8206784915924072,1.01172935962677,-8912386811494400.0,8912386811494400.0,384.67399168014526,0.008867244577407837,0.0007400592327117919,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.0,True,226,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
67,Mode.DLMT_DQ_FM,2.8315629711151122,0.9652193784713745,-1976329420800.0,1976329420800.0,605.33718085289,0.00887500581741333,0.0007319648265838623,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.0,0.01,0.2,True,345,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
68,Mode.DLMT_DQ_FM,2.601118009567261,0.9148001074790955,-6450183143424000.0,6450183143424000.0,487.7794563770294,0.008865384531021118,0.0007346372604370117,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.0,True,290,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
69,Mode.DLMT_DQ_FM,2.6896708488464354,0.9393993020057678,-24404164608000.0,24404164608000.0,572.6016039848328,0.008871696758270264,0.0007226629257202149,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.1,0.01,0.2,True,328,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
70,Mode.DLMT_DQ_FM,2.7007774753570555,0.9467607736587524,1416237573734400.0,1416237573734400.0,419.4448571205139,0.00881325135231018,0.0006954273700714111,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.0,True,248,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
71,Mode.DLMT_DQ_FM,2.8238520889282226,0.9929774403572083,-10351141683200.0,10351141683200.0,563.6133399009705,0.008921516180038452,0.0006860962390899658,128,"[1024, 1024]","[GELU(approximate='none'), GELU(approximate='none')]",0.001,0.001,0.01,0.2,True,328,ModifiedHuberLoss,"{'delta': 0.2, 'factor': 0.5}"
